"Cluster","Silo","Protein.ID","CompetentLarvae_1","X3_3","X9_3","X3_5","X9_5","X3_7","X9_7","X3_9","X9_9","X3_11","X9_11","X3_13","X9_13","X3_15","X9_15","Avg","StDev","CoeffcientVariance","Variance","Median","Slope","Kurtosis","Skewness","Max","Min","Range","X1st_quartile","X4th_quartile","Sum","Day0.Day15","Day3.Day15","Avg_Day0.7","Avg_Day9.15","X1sthalf.2ndhalf","Range_Day0.7","Range_Day9.15","Sum.TotalProteinIDs","High.Low","Variability","Tag","column1","column2","column3","column4","column5","column6","column7","column8","column9","column10","column11","column12","column13","clean","Entry","Entry.name","Status","Protein.names","Gene.names","Organism","Length","Gene.ontology..biological.process.","Gene.ontology.IDs","Pathway","Cross.reference..UniPathway.","Cross.reference..CDD.","Cross.reference..Pfam.","Gene.ontology..GO."
1,"9","CHOYP_ACTN.2.2|m.63975",0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.0714285714,0.1749635531,"2.4494897428",0.0306122449,0,"#VALUE!","7","2.6457513111",0.5,0,0.5,0,0.5,0.5,"#DIV/0!","#DIV/0!",0,0.125,-0.125,0,0.5,0.0059220656,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_ACTN.2.2|m.63975","Q8NF91","SYNE1_HUMAN","35.56","225","107","3","30","216","29","253","4.00E-37","144","1","Q8NF91","SYNE1_HUMAN","reviewed","Nesprin-1 (Enaptin) (KASH domain-containing protein 1) (KASH1) (Myocyte nuclear envelope protein 1) (Myne-1) (Nuclear envelope spectrin repeat protein 1) (Synaptic nuclear envelope protein 1) (Syne-1)","SYNE1 C6orf98 KIAA0796 KIAA1262 KIAA1756 MYNE1","Homo sapiens (Human)","8797","cytoskeletal anchoring at nuclear membrane [GO:0090286]; Golgi organization [GO:0007030]; muscle cell differentiation [GO:0042692]; nuclear matrix anchoring at nuclear membrane [GO:0090292]; nucleus organization [GO:0006997]; spermatogenesis [GO:0007283]","GO:0000932; GO:0003723; GO:0003779; GO:0005521; GO:0005634; GO:0005635; GO:0005640; GO:0005654; GO:0005730; GO:0005737; GO:0005794; GO:0005856; GO:0006997; GO:0007030; GO:0007283; GO:0016021; GO:0019899; GO:0030017; GO:0031965; GO:0034993; GO:0042692; GO:0042802; GO:0042803; GO:0045211; GO:0051015; GO:0090286; GO:0090292","","","cd00014;","PF00307;PF10541;PF00435;","cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; LINC complex [GO:0034993]; nuclear envelope [GO:0005635]; nuclear membrane [GO:0031965]; nuclear outer membrane [GO:0005640]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; P-body [GO:0000932]; postsynaptic membrane [GO:0045211]; sarcomere [GO:0030017]; actin binding [GO:0003779]; actin filament binding [GO:0051015]; enzyme binding [GO:0019899]; identical protein binding [GO:0042802]; lamin binding [GO:0005521]; protein homodimerization activity [GO:0042803]; RNA binding [GO:0003723]; cytoskeletal anchoring at nuclear membrane [GO:0090286]; Golgi organization [GO:0007030]; muscle cell differentiation [GO:0042692]; nuclear matrix anchoring at nuclear membrane [GO:0090292]; nucleus organization [GO:0006997]; spermatogenesis [GO:0007283]"
1,"3","CHOYP_ADAR.2.3|m.45677",5,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.0714285714,0.1749635531,"2.4494897428",0.0306122449,0,"#VALUE!","7","2.6457513111",0.5,0,0.5,0,0.5,0.5,"#DIV/0!","#DIV/0!",0,0.125,-0.125,0,0.5,0.0059220656,"low_abundance","low_variance","low_abundance-low_variance","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None"
1,"3","CHOYP_AFUA_1G01020.33.50|m.43179",0,0.5,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0.0714285714,0.1749635531,"2.4494897428",0.0306122449,0,"#VALUE!","7","2.6457513111",0.5,0,0.5,0,0.5,0.5,"#DIV/0!","#DIV/0!",0.125,0,0.125,0.5,0,0.0059220656,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_AFUA_1G01020.33.50|m.43179","Q2QLG0","ASZ1_CALJA","32.58","178","103","2","792","965","72","236","5.00E-15","82.4","1","Q2QLG0","ASZ1_CALJA","reviewed","Ankyrin repeat, SAM and basic leucine zipper domain-containing protein 1 (Germ cell-specific ankyrin, SAM and basic leucine zipper domain-containing protein)","ASZ1 GASZ","Callithrix jacchus (White-tufted-ear marmoset)","477","cell differentiation [GO:0030154]; DNA methylation involved in gamete generation [GO:0043046]; gene silencing by RNA [GO:0031047]; male meiosis [GO:0007140]; multicellular organism development [GO:0007275]; piRNA metabolic process [GO:0034587]; spermatogenesis [GO:0007283]","GO:0007140; GO:0007275; GO:0007283; GO:0030154; GO:0031047; GO:0034587; GO:0043046; GO:0071546","","","","PF00023;PF12796;PF07647;","pi-body [GO:0071546]; cell differentiation [GO:0030154]; DNA methylation involved in gamete generation [GO:0043046]; gene silencing by RNA [GO:0031047]; male meiosis [GO:0007140]; multicellular organism development [GO:0007275]; piRNA metabolic process [GO:0034587]; spermatogenesis [GO:0007283]"
1,"3","CHOYP_AFUA_1G01020.42.50|m.61399",0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.0714285714,0.1749635531,"2.4494897428",0.0306122449,0,"#VALUE!","7","2.6457513111",0.5,0,0.5,0,0.5,0.5,"#DIV/0!","#DIV/0!",0,0.125,-0.125,0,0.5,0.0059220656,"low_abundance","low_variance","low_abundance-low_variance","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None"
1,"3","CHOYP_AFUA_1G01020.7.50|m.19296",1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"#DIV/0!",0,0,"#VALUE!","#DIV/0!","Err:502",0,0,0,0,0,0,"#DIV/0!","#DIV/0!",0,0,0,0,0,0,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_AFUA_1G01020.7.50|m.19296","Q8IV38","ANKY2_HUMAN","32.98","94","62","1","175","267","42","135","0.000009","50.1","1","Q8IV38","ANKY2_HUMAN","reviewed","Ankyrin repeat and MYND domain-containing protein 2","ANKMY2","Homo sapiens (Human)","441","regulation of smoothened signaling pathway [GO:0008589]","GO:0005929; GO:0008589; GO:0046872","","","","PF12796;PF01753;","cilium [GO:0005929]; metal ion binding [GO:0046872]; regulation of smoothened signaling pathway [GO:0008589]"
1,"3","CHOYP_AGAP_AGAP000991.1.1|m.5123",0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,"#DIV/0!",0,0,"#VALUE!","#DIV/0!","Err:502",0,0,0,0,0,0,"#DIV/0!","#DIV/0!",0,0,0,0,0,0,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_AGAP_AGAP000991.1.1|m.5123","Q9JJL8","SYSM_MOUSE","46.85","333","171","4","92","420","155","485","2.00E-103","323","1","Q9JJL8","SYSM_MOUSE","reviewed","Serine--tRNA ligase, mitochondrial (EC 6.1.1.11) (SerRSmt) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase)","Sars2 Sarsm","Mus musculus (Mouse)","518","selenocysteinyl-tRNA(Sec) biosynthetic process [GO:0097056]; seryl-tRNA aminoacylation [GO:0006434]","GO:0003723; GO:0004828; GO:0005524; GO:0005737; GO:0005739; GO:0005759; GO:0006434; GO:0097056","PATHWAY: Aminoacyl-tRNA biosynthesis; selenocysteinyl-tRNA(Sec) biosynthesis; L-seryl-tRNA(Sec) from L-serine and tRNA(Sec): step 1/1.","","cd00770;","PF02403;PF00587;","cytoplasm [GO:0005737]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; ATP binding [GO:0005524]; RNA binding [GO:0003723]; serine-tRNA ligase activity [GO:0004828]; selenocysteinyl-tRNA(Sec) biosynthetic process [GO:0097056]; seryl-tRNA aminoacylation [GO:0006434]"
1,"3","CHOYP_AGAP_AGAP006590.1.1|m.42108",0,0.5,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0.0714285714,0.1749635531,"2.4494897428",0.0306122449,0,"#VALUE!","7","2.6457513111",0.5,0,0.5,0,0.5,0.5,"#DIV/0!","#DIV/0!",0.125,0,0.125,0.5,0,0.0059220656,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_AGAP_AGAP006590.1.1|m.42108","P91620","SIF2_DROME","43.02","1153","515","23","688","1739","794","1905","0","848","1","P91620","SIF2_DROME","reviewed","Protein still life, isoforms C/SIF type 2","sif CG34418","Drosophila melanogaster (Fruit fly)","2061","actin cytoskeleton organization [GO:0030036]; intracellular signal transduction [GO:0035556]; positive regulation of filopodium assembly [GO:0051491]; regulation of axonogenesis [GO:0050770]; regulation of GTPase activity [GO:0043087]; regulation of Rho protein signal transduction [GO:0035023]; regulation of synapse structure or activity [GO:0050803]","GO:0005057; GO:0005622; GO:0030036; GO:0030054; GO:0030676; GO:0035023; GO:0035556; GO:0043087; GO:0045202; GO:0050770; GO:0050803; GO:0051491","","","","PF00169;PF02196;PF00621;","cell junction [GO:0030054]; intracellular [GO:0005622]; synapse [GO:0045202]; Rac guanyl-nucleotide exchange factor activity [GO:0030676]; signal transducer activity, downstream of receptor [GO:0005057]; actin cytoskeleton organization [GO:0030036]; intracellular signal transduction [GO:0035556]; positive regulation of filopodium assembly [GO:0051491]; regulation of axonogenesis [GO:0050770]; regulation of GTPase activity [GO:0043087]; regulation of Rho protein signal transduction [GO:0035023]; regulation of synapse structure or activity [GO:0050803]"
1,"3","CHOYP_AGAP_AGAP006810.1.2|m.12514",0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"#DIV/0!",0,0,"#VALUE!","#DIV/0!","Err:502",0,0,0,0,0,0,"#DIV/0!","#DIV/0!",0,0,0,0,0,0,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_AGAP_AGAP006810.1.2|m.12514","Q68ER9","EAF6_XENTR","52.2","182","62","4","8","174","12","183","4.00E-50","166","1","Q68ER9","EAF6_XENTR","reviewed","Chromatin modification-related protein MEAF6 (MYST/Esa1-associated factor 6) (Esa1-associated factor 6 homolog) (Protein EAF6 homolog)","meaf6","Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)","191","histone H2A acetylation [GO:0043968]; histone H3-K14 acetylation [GO:0044154]; histone H4-K12 acetylation [GO:0043983]; histone H4-K5 acetylation [GO:0043981]; histone H4-K8 acetylation [GO:0043982]; regulation of transcription, DNA-templated [GO:0006355]; transcription, DNA-templated [GO:0006351]","GO:0000776; GO:0000777; GO:0005730; GO:0006351; GO:0006355; GO:0035267; GO:0043968; GO:0043981; GO:0043982; GO:0043983; GO:0044154; GO:0070776","","","","PF09340;","condensed chromosome kinetochore [GO:0000777]; kinetochore [GO:0000776]; MOZ/MORF histone acetyltransferase complex [GO:0070776]; NuA4 histone acetyltransferase complex [GO:0035267]; nucleolus [GO:0005730]; histone H2A acetylation [GO:0043968]; histone H3-K14 acetylation [GO:0044154]; histone H4-K12 acetylation [GO:0043983]; histone H4-K5 acetylation [GO:0043981]; histone H4-K8 acetylation [GO:0043982]; regulation of transcription, DNA-templated [GO:0006355]; transcription, DNA-templated [GO:0006351]"
1,"3","CHOYP_AGAP_AGAP007681.1.1|m.36727",0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"#DIV/0!",0,0,"#VALUE!","#DIV/0!","Err:502",0,0,0,0,0,0,"#DIV/0!","#DIV/0!",0,0,0,0,0,0,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_AGAP_AGAP007681.1.1|m.36727","P55040","GEM_HUMAN","34.82","247","138","8","124","352","55","296","4.00E-27","112","1","P55040","GEM_HUMAN","reviewed","GTP-binding protein GEM (GTP-binding mitogen-induced T-cell protein) (RAS-like protein KIR)","GEM KIR","Homo sapiens (Human)","296","cell surface receptor signaling pathway [GO:0007166]; chromosome organization [GO:0051276]; immune response [GO:0006955]; metaphase plate congression [GO:0051310]; mitotic nuclear division [GO:0007067]; signal transduction [GO:0007165]; small GTPase mediated signal transduction [GO:0007264]","GO:0000287; GO:0003924; GO:0005525; GO:0005634; GO:0006955; GO:0007067; GO:0007165; GO:0007166; GO:0007264; GO:0009898; GO:0019003; GO:0030496; GO:0051233; GO:0051276; GO:0051310; GO:0072686","","","","PF00071;","cytoplasmic side of plasma membrane [GO:0009898]; midbody [GO:0030496]; mitotic spindle [GO:0072686]; nucleus [GO:0005634]; spindle midzone [GO:0051233]; GDP binding [GO:0019003]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; magnesium ion binding [GO:0000287]; cell surface receptor signaling pathway [GO:0007166]; chromosome organization [GO:0051276]; immune response [GO:0006955]; metaphase plate congression [GO:0051310]; mitotic nuclear division [GO:0007067]; signal transduction [GO:0007165]; small GTPase mediated signal transduction [GO:0007264]"
1,"3","CHOYP_AGAP_AGAP010186.1.1|m.62503",0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0.0714285714,0.1749635531,"2.4494897428",0.0306122449,0,"#VALUE!","7","2.6457513111",0.5,0,0.5,0,0.5,0.5,"#DIV/0!","#DIV/0!",0,0.125,-0.125,0,0.5,0.0059220656,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_AGAP_AGAP010186.1.1|m.62503","Q96RW7","HMCN1_HUMAN","25.57","575","333","24","159","677","2799","3334","2.00E-19","99","1","Q96RW7","HMCN1_HUMAN","reviewed","Hemicentin-1 (Fibulin-6) (FIBL-6)","HMCN1 FIBL6","Homo sapiens (Human)","5635","cell cycle [GO:0007049]; cell division [GO:0051301]; response to stimulus [GO:0050896]; visual perception [GO:0007601]","GO:0005509; GO:0005604; GO:0005938; GO:0007049; GO:0007601; GO:0030054; GO:0032154; GO:0050896; GO:0051301; GO:0070062","","","cd00255;","PF12662;PF07645;PF07474;PF07679;PF00090;","basement membrane [GO:0005604]; cell cortex [GO:0005938]; cell junction [GO:0030054]; cleavage furrow [GO:0032154]; extracellular exosome [GO:0070062]; calcium ion binding [GO:0005509]; cell cycle [GO:0007049]; cell division [GO:0051301]; response to stimulus [GO:0050896]; visual perception [GO:0007601]"
1,"3","CHOYP_AGAP_AGAP013102.1.1|m.50186",0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,"#DIV/0!",0,0,"#VALUE!","#DIV/0!","Err:502",0,0,0,0,0,0,"#DIV/0!","#DIV/0!",0,0,0,0,0,0,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_AGAP_AGAP013102.1.1|m.50186","Q29RU1","RT12_BOVIN","57.94","126","46","3","36","160","19","138","9.00E-40","137","1","Q29RU1","RT12_BOVIN","reviewed","28S ribosomal protein S12, mitochondrial (MRP-S12) (S12mt)","MRPS12","Bos taurus (Bovine)","139","mitochondrial translation [GO:0032543]; mitochondrial translational elongation [GO:0070125]; mitochondrial translational initiation [GO:0070124]","GO:0003723; GO:0003735; GO:0005743; GO:0005763; GO:0032543; GO:0070124; GO:0070125","","","cd03368;","PF00164;","mitochondrial inner membrane [GO:0005743]; mitochondrial small ribosomal subunit [GO:0005763]; RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]; mitochondrial translation [GO:0032543]; mitochondrial translational elongation [GO:0070125]; mitochondrial translational initiation [GO:0070124]"
1,"9","CHOYP_AGO2.1.1|m.17145",0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.0714285714,0.1749635531,"2.4494897428",0.0306122449,0,"#VALUE!","7","2.6457513111",0.5,0,0.5,0,0.5,0.5,"#DIV/0!","#DIV/0!",0.125,0,0.125,0.5,0,0.0059220656,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_AGO2.1.1|m.17145","Q28298","RRBP1_CANLF","28.93","197","135","1","70","261","474","670","2.00E-17","92.4","1","Q28298","RRBP1_CANLF","reviewed","Ribosome-binding protein 1 (180 kDa ribosome receptor) (RRp)","RRBP1 P180","Canis lupus familiaris (Dog) (Canis familiaris)","1534","protein transport [GO:0015031]; signal transduction [GO:0007165]; translation [GO:0006412]","GO:0004872; GO:0005840; GO:0006412; GO:0007165; GO:0015031; GO:0030176","","","","PF05104;","integral component of endoplasmic reticulum membrane [GO:0030176]; ribosome [GO:0005840]; receptor activity [GO:0004872]; protein transport [GO:0015031]; signal transduction [GO:0007165]; translation [GO:0006412]"
1,"3","CHOYP_AGRIN.4.5|m.27580",1.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"#DIV/0!",0,0,"#VALUE!","#DIV/0!","Err:502",0,0,0,0,0,0,"#DIV/0!","#DIV/0!",0,0,0,0,0,0,"low_abundance","low_variance","low_abundance-low_variance","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None"
1,"9","CHOYP_AGSA.1.1|m.5200",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"#DIV/0!",0,0,"#VALUE!","#DIV/0!","Err:502",0,0,0,0,0,0,"#DIV/0!","#DIV/0!",0,0,0,0,0,0,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_AGSA.1.1|m.5200","P15287","AGSA_APLCA","29.77","514","310","15","30","525","33","513","3.00E-55","201","1","P15287","AGSA_APLCA","reviewed","Adenosine deaminase AGSA (EC 3.5.4.4) (Atrial gland-specific antigen) (AGSA) (Mollusk-derived growth factor) (MDGF)","","Aplysia californica (California sea hare)","525","","GO:0004000; GO:0005615; GO:0046872","","","","PF00962;PF08451;","extracellular space [GO:0005615]; adenosine deaminase activity [GO:0004000]; metal ion binding [GO:0046872]"
1,"9","CHOYP_AJL2.1.1|m.26431",0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,"#DIV/0!",0,0,"#VALUE!","#DIV/0!","Err:502",0,0,0,0,0,0,"#DIV/0!","#DIV/0!",0,0,0,0,0,0,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_AJL2.1.1|m.26431","P82596","PLC_HALLA","35.88","131","81","3","31","160","2","130","3.00E-21","89.7","1","P82596","PLC_HALLA","reviewed","Perlucin","","Haliotis laevigata (Abalone)","155","","GO:0030246","","","","PF00059;","carbohydrate binding [GO:0030246]"
1,"3","CHOYP_ALG1.1.1|m.40067",0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,"#DIV/0!",0,0,"#VALUE!","#DIV/0!","Err:502",0,0,0,0,0,0,"#DIV/0!","#DIV/0!",0,0,0,0,0,0,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_ALG1.1.1|m.40067","Q921Q3","ALG1_MOUSE","51.62","432","202","3","30","455","33","463","8.00E-158","463","1","Q921Q3","ALG1_MOUSE","reviewed","Chitobiosyldiphosphodolichol beta-mannosyltransferase (EC 2.4.1.142) (Asparagine-linked glycosylation protein 1 homolog) (Beta-1,4-mannosyltransferase) (GDP-Man:GlcNAc2-PP-dolichol mannosyltransferase) (GDP-mannose-dolichol diphosphochitobiose mannosyltransferase)","Alg1","Mus musculus (Mouse)","482","protein glycosylation [GO:0006486]","GO:0000030; GO:0004578; GO:0005783; GO:0005789; GO:0006486; GO:0016020; GO:0016021","PATHWAY: Protein modification; protein glycosylation.","","","PF00534;","endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; chitobiosyldiphosphodolichol beta-mannosyltransferase activity [GO:0004578]; mannosyltransferase activity [GO:0000030]; protein glycosylation [GO:0006486]"
1,"9","CHOYP_AMO.1.5|m.28337",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2142857143,0.5248906592,"2.4494897428",0.2755102041,0,"#VALUE!","7","2.6457513111",1.5,0,1.5,0,1.5,1.5,"#DIV/0!","#DIV/0!",0,0.375,-0.375,0,1.5,0.0177661968,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_AMO.1.5|m.28337","H2A0M3","AMO_PINMG","48.79","742","369","8","69","805","44","779","0","708","1","H2A0M3","AMO_PINMG","reviewed","Putative amine oxidase [copper-containing] (EC 1.4.3.-)","","Pinctada margaritifera (Black-lipped pearl oyster)","781","amine metabolic process [GO:0009308]","GO:0005507; GO:0005576; GO:0008131; GO:0009308; GO:0048038","","","","PF01179;","extracellular region [GO:0005576]; copper ion binding [GO:0005507]; primary amine oxidase activity [GO:0008131]; quinone binding [GO:0048038]; amine metabolic process [GO:0009308]"
1,"9","CHOYP_AMO.5.5|m.66428",0,0,0.5,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0.1428571429,0.2258769757,"1.5811388301",0.0510204082,0,"#VALUE!","-0.84","1.2296340919",0.5,0,0.5,0,0.5,1,"#DIV/0!","#DIV/0!",0.125,0.125,0,0.5,0.5,0.0118441312,"low_abundance","low_variance","low_abundance-low_variance","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None"
1,"3","CHOYP_ANKRD27.1.1|m.12550",0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,"#DIV/0!",0,0,"#VALUE!","#DIV/0!","Err:502",0,0,0,0,0,0,"#DIV/0!","#DIV/0!",0,0,0,0,0,0,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_ANKRD27.1.1|m.12550","Q5REW9","ANR27_PONAB","35.27","913","546","19","1","900","1","881","1.00E-155","498","1","Q5REW9","ANR27_PONAB","reviewed","Ankyrin repeat domain-containing protein 27","ANKRD27","Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)","1050","protein transport [GO:0015031]","GO:0005764; GO:0005769; GO:0005770; GO:0005886; GO:0015031; GO:0030659; GO:0042470","","","","PF12796;PF02204;","cytoplasmic vesicle membrane [GO:0030659]; early endosome [GO:0005769]; late endosome [GO:0005770]; lysosome [GO:0005764]; melanosome [GO:0042470]; plasma membrane [GO:0005886]; protein transport [GO:0015031]"
1,"3","CHOYP_ANM12.1.1|m.53881",0,0,0,0.5,0,1,0,0.5,0,0,0,0,0,0,0,0,0,"#DIV/0!",0,0,"#VALUE!","#DIV/0!","Err:502",0,0,0,0,0,0,"#DIV/0!","#DIV/0!",0,0,0,0,0,0,"low_abundance","low_variance","low_abundance-low_variance","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None"
1,"3","CHOYP_ANM3.1.1|m.376",0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0.2142857143,0.2474358297,"1.1547005384",0.0612244898,0,"#VALUE!","-2.8","0.3741657387",0.5,0,0.5,0,0.5,1.5,"#DIV/0!","#DIV/0!",0.125,0.25,-0.125,0.5,0.5,0.0177661968,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_ANM3.1.1|m.376","O60678","ANM3_HUMAN","50.46","543","234","8","12","547","14","528","0","529","1","O60678","ANM3_HUMAN","reviewed","Protein arginine N-methyltransferase 3 (EC 2.1.1.-) (Heterogeneous nuclear ribonucleoprotein methyltransferase-like protein 3)","PRMT3 HRMT1L3","Homo sapiens (Human)","531","negative regulation of protein ubiquitination [GO:0031397]; protein methylation [GO:0006479]","GO:0005737; GO:0005829; GO:0005840; GO:0006479; GO:0008168; GO:0016274; GO:0031397; GO:0046872","","","","","cytoplasm [GO:0005737]; cytosol [GO:0005829]; ribosome [GO:0005840]; metal ion binding [GO:0046872]; methyltransferase activity [GO:0008168]; protein-arginine N-methyltransferase activity [GO:0016274]; negative regulation of protein ubiquitination [GO:0031397]; protein methylation [GO:0006479]"
1,"9","CHOYP_ANR44.1.5|m.29530",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0714285714,0.1749635531,"2.4494897428",0.0306122449,0,"#VALUE!","7","2.6457513111",0.5,0,0.5,0,0.5,0.5,"0","0",0,0.125,-0.125,0,0.5,0.0059220656,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_ANR44.1.5|m.29530","Q02357","ANK1_MOUSE","33.81","352","229","3","55","406","172","519","2.00E-44","172","1","Q02357","ANK1_MOUSE","reviewed","Ankyrin-1 (ANK-1) (Erythrocyte ankyrin)","Ank1 Ank-1","Mus musculus (Mouse)","1862","ER to Golgi vesicle-mediated transport [GO:0006888]; erythrocyte development [GO:0048821]; iron ion homeostasis [GO:0055072]; monovalent inorganic cation transport [GO:0015672]; porphyrin-containing compound biosynthetic process [GO:0006779]; protein targeting to plasma membrane [GO:0072661]; signal transduction [GO:0007165]","GO:0005886; GO:0006779; GO:0006888; GO:0007165; GO:0008093; GO:0014731; GO:0015672; GO:0016020; GO:0016529; GO:0019899; GO:0030507; GO:0030863; GO:0048821; GO:0051117; GO:0055072; GO:0072661","","","","PF12796;PF00531;PF00791;","cortical cytoskeleton [GO:0030863]; membrane [GO:0016020]; plasma membrane [GO:0005886]; sarcoplasmic reticulum [GO:0016529]; spectrin-associated cytoskeleton [GO:0014731]; ATPase binding [GO:0051117]; cytoskeletal adaptor activity [GO:0008093]; enzyme binding [GO:0019899]; spectrin binding [GO:0030507]; ER to Golgi vesicle-mediated transport [GO:0006888]; erythrocyte development [GO:0048821]; iron ion homeostasis [GO:0055072]; monovalent inorganic cation transport [GO:0015672]; porphyrin-containing compound biosynthetic process [GO:0006779]; protein targeting to plasma membrane [GO:0072661]; signal transduction [GO:0007165]"
